datetime,A1,A2,A3,A4,A5,A6,A9,A10,Total_Load_kW,Active_Stations
2024-03-25 23:30:00,521.2,1693.4,2280.7,6602.1,10.6,61.9,562.9,0.0,11732.800000000001,7
2024-03-25 23:45:00,294.7,954.8,1286.4,4171.1,7.0,33.1,384.8,0.0,7131.900000000001,7
2024-03-26 00:00:00,622.1,2227.8,2485.1,6288.2,10.6,58.3,912.4,0.0,12604.5,7
2024-03-26 00:15:00,566.1,2040.5,2473.2,5929.2,10.6,49.5,837.6,0.0,11906.7,7
2024-03-26 00:30:00,555.5,1946.0,2376.0,5803.2,10.6,42.5,897.8,0.0,11631.6,7
2024-03-26 00:45:00,396.6,1852.1,2174.2,7447.4,10.6,38.1,897.4,0.0,12816.4,7
2024-03-26 01:00:00,345.7,1653.3,2236.4,7127.1,10.6,35.2,855.5,0.0,12263.800000000001,7
2024-03-26 01:15:00,361.0,1479.4,3341.1,6363.4,10.6,28.2,736.9,0.0,12320.6,7
2024-03-26 01:30:00,363.7,1252.6,3139.4,5582.3,10.6,27.9,793.5,0.0,11170.0,7
2024-03-26 01:45:00,464.3,1160.6,2859.1,4728.3,10.6,24.9,794.2,0.0,10042.0,7
2024-03-26 02:00:00,286.7,823.9,2688.1,3271.3,10.6,24.9,948.7,0.0,8054.2,7
2024-03-26 02:15:00,300.5,610.6,2493.7,2379.0,10.6,24.9,725.4,0.0,6544.699999999999,7
2024-03-26 02:30:00,169.0,634.0,2313.9,1761.0,10.6,24.9,977.3,0.0,5890.7,7
2024-03-26 02:45:00,176.2,513.7,2151.4,1035.1,10.6,24.9,747.3,0.0,4659.2,7
2024-03-26 03:00:00,208.3,615.2,1958.5,326.1,10.6,18.0,806.0,0.0,3942.7,7
2024-03-26 03:15:00,259.7,403.0,1241.3,125.0,10.6,18.0,626.2,0.0,2683.8,7
2024-03-26 03:30:00,193.1,289.3,744.0,34.8,9.4,18.0,748.0,0.0,2036.6000000000001,7
2024-03-26 03:45:00,213.1,328.2,342.8,0.0,4.7,15.3,762.7,0.0,1666.8,6
2024-03-26 04:00:00,197.6,289.9,102.7,0.0,4.7,7.3,820.6,0.0,1422.8000000000002,6
2024-03-26 04:15:00,129.4,288.7,45.6,0.0,4.7,7.0,707.0,0.0,1182.4,6
2024-03-26 04:30:00,147.1,191.2,17.7,0.0,4.7,7.0,674.4,0.0,1042.1,6
2024-03-26 04:45:00,194.0,317.0,0.0,0.0,4.7,7.0,637.1,0.0,1159.8000000000002,5
2024-03-26 05:00:00,212.2,250.8,0.0,0.0,4.7,2.2,703.8,0.0,1173.6999999999998,5
2024-03-26 05:15:00,230.0,310.1,0.0,0.0,4.7,0.1,679.9,0.0,1224.8000000000002,5
2024-03-26 05:30:00,255.6,456.0,0.0,0.0,4.7,0.1,735.4,0.0,1451.8000000000002,5
2024-03-26 05:45:00,204.6,370.5,0.0,0.0,4.7,0.1,676.5,0.0,1256.4,5
2024-03-26 06:00:00,168.8,305.0,0.0,0.0,2.5,0.1,673.2,0.0,1149.6000000000001,5
2024-03-26 06:15:00,120.3,161.1,0.0,0.0,3.3,0.1,542.8,0.0,827.5999999999999,5
2024-03-26 06:30:00,118.4,314.1,0.0,0.0,3.3,0.1,393.2,0.0,829.1,5
2024-03-26 06:45:00,150.9,384.6,0.0,0.0,1.8,0.1,308.8,0.0,846.2,5
2024-03-26 07:00:00,126.2,519.2,0.0,0.0,0.0,0.1,314.9,0.0,960.4000000000001,4
2024-03-26 07:15:00,89.5,476.3,0.0,0.0,0.0,0.1,170.4,0.0,736.3,4
2024-03-26 07:30:00,1.9,464.2,0.0,0.0,0.0,0.1,133.5,0.0,599.7,4
2024-03-26 07:45:00,115.7,408.0,0.0,0.0,0.0,0.1,24.2,0.0,548.0000000000001,4
2024-03-26 08:00:00,101.6,455.1,0.0,0.0,0.0,0.1,153.9,0.0,710.7,4
2024-03-26 08:15:00,127.0,532.9,0.0,0.0,0.0,2.7,153.9,0.0,816.5,4
2024-03-26 08:30:00,154.3,514.6,0.0,0.0,0.0,9.1,86.7,0.0,764.7000000000002,4
2024-03-26 08:45:00,71.7,622.0,0.0,0.0,0.0,9.1,0.0,0.0,702.8000000000001,3
2024-03-26 09:00:00,84.0,544.2,0.0,0.0,0.0,9.1,0.0,0.0,637.3000000000001,3
2024-03-26 09:15:00,115.0,540.9,0.0,8.2,0.0,9.1,136.2,0.0,809.4000000000001,5
2024-03-26 09:30:00,72.9,570.6,0.0,8.2,0.0,9.1,290.7,0.0,951.5,5
2024-03-26 09:45:00,109.1,534.4,88.2,8.2,0.0,9.1,424.0,0.0,1173.0,6
2024-03-26 10:00:00,83.6,435.9,88.2,8.2,0.0,2.5,596.6,0.0,1215.0,6
2024-03-26 10:15:00,184.3,328.3,88.2,278.3,0.0,0.0,525.8,0.0,1404.9,5
2024-03-26 10:30:00,117.2,246.0,88.2,350.7,0.0,0.0,715.0,0.0,1517.1,5
2024-03-26 10:45:00,111.6,190.8,64.9,350.7,0.0,3.0,830.5,0.0,1551.5,6
2024-03-26 11:00:00,265.7,758.7,459.4,350.7,0.0,3.0,727.3,0.0,2564.8,6
2024-03-26 11:15:00,261.5,959.0,587.1,318.0,0.0,3.0,473.7,0.0,2602.2999999999997,6
2024-03-26 11:30:00,332.1,1175.1,587.1,276.3,0.0,3.0,330.3,0.0,2703.9,6
2024-03-26 11:45:00,402.6,1403.5,483.3,111.4,0.0,3.0,305.5,0.0,2709.3,6
2024-03-26 12:00:00,392.9,1459.1,147.6,16.6,0.0,3.0,543.6,0.0,2562.7999999999997,6
2024-03-26 12:15:00,237.2,1214.6,19.1,8.2,0.0,3.0,737.9,0.0,2220.0,6
2024-03-26 12:30:00,144.8,934.9,16.4,8.2,0.0,3.0,731.0,0.0,1838.3000000000002,6
2024-03-26 12:45:00,327.9,1087.1,48.8,81.0,0.0,3.0,784.4,0.0,2332.2,6
2024-03-26 13:00:00,395.1,1122.7,100.4,154.2,0.0,3.0,629.2,0.0,2404.6000000000004,6
2024-03-26 13:15:00,333.1,937.1,94.6,154.2,0.0,3.0,631.0,0.0,2153.0,6
2024-03-26 13:30:00,405.1,660.0,83.9,226.0,0.0,3.0,705.2,0.0,2083.2,6
2024-03-26 13:45:00,432.9,550.0,83.9,166.9,0.0,2.6,653.6,0.0,1889.9,6
2024-03-26 14:00:00,450.9,687.2,68.3,127.5,0.0,0.0,592.7,0.0,1926.6,5
2024-03-26 14:15:00,499.2,890.3,105.5,77.0,0.0,0.0,785.4,0.0,2357.4,5
2024-03-26 14:30:00,735.9,674.8,109.7,53.0,0.0,0.0,918.8,0.0,2492.2,5
2024-03-26 14:45:00,607.3,622.0,90.7,8.2,0.0,0.0,728.3,0.0,2056.5,5
2024-03-26 15:00:00,442.9,861.7,188.8,8.2,0.0,0.0,631.2,0.0,2132.8,5
2024-03-26 15:15:00,523.4,922.2,167.5,8.2,0.0,0.0,673.2,0.0,2294.5,5
2024-03-26 15:30:00,662.9,934.6,91.5,8.2,0.0,0.0,716.1,0.0,2413.3,5
2024-03-26 15:45:00,535.3,728.2,115.4,8.2,0.0,0.0,878.1,0.0,2265.2000000000003,5
2024-03-26 16:00:00,488.9,685.7,146.8,8.2,0.0,0.0,765.5,0.0,2095.1,5
2024-03-26 16:15:00,319.0,807.0,102.6,8.2,3.2,0.0,610.7,0.0,1850.7,6
2024-03-26 16:30:00,207.2,824.9,34.1,8.2,5.7,21.7,421.1,0.0,1522.9,7
2024-03-26 16:45:00,100.1,933.7,34.0,8.2,5.7,21.7,408.9,0.0,1512.3000000000002,7
2024-03-26 17:00:00,225.5,832.1,40.4,8.2,5.7,21.4,614.2,0.0,1747.5000000000002,7
2024-03-26 17:15:00,227.9,781.8,36.9,8.2,5.7,15.0,703.4,0.0,1778.9,7
2024-03-26 17:30:00,321.3,590.5,76.6,8.2,5.7,28.1,721.1,0.0,1751.5,7
2024-03-26 17:45:00,342.4,445.7,53.2,8.2,5.7,28.1,697.9,0.0,1581.2,7
2024-03-26 18:00:00,260.9,337.0,31.7,435.7,5.7,28.1,756.0,0.0,1855.1,7
2024-03-26 18:15:00,276.8,255.7,0.0,435.7,5.7,23.4,721.4,0.0,1718.7,6
2024-03-26 18:30:00,265.7,188.1,0.0,435.7,5.7,31.0,487.2,0.0,1413.4,6
2024-03-26 18:45:00,110.9,359.8,0.0,435.7,4.1,37.2,249.5,0.0,1197.2000000000003,6
2024-03-26 19:00:00,35.0,604.2,0.0,385.2,2.5,36.7,286.8,0.0,1350.4,6
2024-03-26 19:15:00,18.3,708.9,0.0,337.6,0.2,32.6,366.9,0.0,1464.5,6
2024-03-26 19:30:00,28.6,575.0,44.4,169.3,0.0,38.5,230.4,0.0,1086.2,6
2024-03-26 19:45:00,84.6,252.3,44.4,22.0,0.0,39.3,289.3,0.0,731.9,6
2024-03-26 20:00:00,118.4,317.7,10.7,8.2,0.0,33.2,319.1,0.0,807.3,6
2024-03-26 20:15:00,345.9,204.2,87.2,8.2,0.0,30.6,403.6,0.0,1079.7,6
2024-03-26 20:30:00,270.4,223.0,50.4,8.2,0.0,25.8,384.0,0.0,961.8,6
2024-03-26 20:45:00,131.1,388.3,0.0,8.2,0.0,22.9,274.9,0.0,825.4,5
2024-03-26 21:00:00,242.5,516.2,0.0,77.1,0.0,22.9,396.7,0.0,1255.4,5
2024-03-26 21:15:00,322.5,465.8,0.0,149.1,0.0,29.8,441.4,0.0,1408.6,5
2024-03-26 21:30:00,441.3,434.1,0.0,149.1,0.0,28.5,608.8,0.0,1661.8,5
2024-03-26 21:45:00,345.5,583.4,865.2,220.6,0.0,23.7,555.8,0.0,2594.2,6
2024-03-26 22:00:00,443.9,801.9,2389.8,7982.8,18.6,29.1,524.9,0.0,12191.000000000002,7
2024-03-26 22:15:00,697.5,992.9,2389.8,7895.9,18.6,29.5,445.2,0.0,12469.400000000001,7
2024-03-26 22:30:00,710.5,1268.5,2389.8,7753.1,18.6,32.7,525.5,0.0,12698.700000000003,7
2024-03-26 22:45:00,478.6,1317.6,2154.6,7559.8,18.6,39.4,560.1,0.0,12128.7,7
2024-03-26 23:00:00,350.2,1251.0,2451.1,7447.0,18.6,39.4,749.7,0.0,12307.0,7
2024-03-26 23:15:00,302.8,1294.1,2501.2,6908.6,18.6,42.9,646.4,0.0,11714.6,7
2024-03-26 23:30:00,244.1,1541.0,2335.1,7131.8,9.0,42.9,690.3,0.0,11994.199999999999,7
2024-03-26 23:45:00,251.0,1141.2,1209.4,4200.6,0.0,18.0,235.6,0.0,7055.800000000001,6
2024-03-27 00:00:00,419.4,2410.5,2375.0,6080.8,0.0,41.6,697.0,0.0,12024.300000000001,6
2024-03-27 00:15:00,703.4,2257.9,2434.0,5791.3,0.0,38.1,739.0,0.0,11963.7,6
2024-03-27 00:30:00,702.8,2166.8,2444.0,6073.6,0.0,37.7,671.0,0.0,12095.900000000001,6
2024-03-27 00:45:00,609.9,1871.5,2703.9,6260.4,0.0,37.7,681.7,0.0,12165.100000000002,6
2024-03-27 01:00:00,368.1,1506.1,2756.0,5913.3,0.0,33.7,590.4,0.0,11167.6,6
2024-03-27 01:15:00,289.8,1223.8,2492.9,6384.7,0.0,30.6,746.6,0.0,11168.400000000001,6
2024-03-27 01:30:00,277.1,943.7,3049.7,5464.7,0.0,22.5,838.3,0.0,10596.0,6
2024-03-27 01:45:00,302.5,743.7,2823.6,4539.6,0.0,17.6,697.6,0.0,9124.600000000002,6
2024-03-27 02:00:00,206.8,655.5,2687.1,3361.8,0.0,16.9,552.0,0.0,7480.099999999999,6
2024-03-27 02:15:00,298.1,630.5,2489.5,2343.5,0.0,16.7,555.4,0.0,6333.7,6
2024-03-27 02:30:00,275.3,566.8,2444.9,1489.9,0.0,12.5,596.7,0.0,5386.099999999999,6
2024-03-27 02:45:00,326.8,557.1,2244.6,1146.7,0.0,9.9,421.9,0.0,4706.999999999999,6
2024-03-27 03:00:00,301.0,545.5,1903.2,968.9,0.0,9.9,390.3,0.0,4118.8,6
2024-03-27 03:15:00,205.6,509.6,1112.2,656.5,0.0,9.9,442.4,0.0,2936.2000000000003,6
2024-03-27 03:30:00,111.0,537.1,432.2,91.0,0.0,9.9,597.1,0.0,1778.3000000000002,6
2024-03-27 03:45:00,26.0,353.7,114.9,0.0,0.0,9.9,591.7,0.0,1096.2,5
2024-03-27 04:00:00,0.0,356.4,16.6,73.3,0.0,9.9,672.6,0.0,1128.8,5
2024-03-27 04:15:00,0.0,335.7,0.0,73.3,0.0,9.9,768.7,0.0,1187.6,4
2024-03-27 04:30:00,30.9,350.7,0.0,73.3,0.0,7.0,679.1,0.0,1141.0,5
2024-03-27 04:45:00,30.9,349.7,0.0,73.3,0.0,6.6,658.1,0.0,1118.6,5
2024-03-27 05:00:00,118.6,416.3,0.0,73.3,0.0,1.1,621.7,0.0,1231.0,5
2024-03-27 05:15:00,357.6,340.1,0.0,44.2,0.0,0.0,618.7,0.0,1360.6000000000001,4
2024-03-27 05:30:00,329.2,325.9,0.0,0.0,0.0,0.0,592.6,0.0,1247.6999999999998,3
2024-03-27 05:45:00,346.1,319.1,25.2,0.0,0.0,0.0,696.1,0.0,1386.5,4
2024-03-27 06:00:00,267.7,276.1,25.2,0.0,0.0,0.0,458.0,0.0,1027.0,4
2024-03-27 06:15:00,247.1,382.7,25.2,0.0,0.0,0.0,624.4,0.0,1279.4,4
2024-03-27 06:30:00,258.1,491.2,25.2,0.0,0.0,0.0,568.8,0.0,1343.3,4
2024-03-27 06:45:00,198.2,519.4,21.8,0.0,0.0,0.0,579.9,0.0,1319.2999999999997,4
2024-03-27 07:00:00,83.9,630.7,0.0,0.0,0.0,0.0,426.9,0.0,1141.5,3
2024-03-27 07:15:00,56.2,712.8,0.0,0.0,0.0,0.0,380.7,0.0,1149.7,3
2024-03-27 07:30:00,157.6,513.9,0.0,0.0,0.0,6.6,578.7,0.0,1256.8000000000002,4
2024-03-27 07:45:00,180.4,418.1,0.0,0.0,0.0,6.6,578.7,0.0,1183.8000000000002,4
2024-03-27 08:00:00,122.9,395.8,0.0,0.0,0.0,6.6,453.4,0.0,978.7,4
2024-03-27 08:15:00,174.6,331.2,0.0,0.0,0.0,16.1,315.5,0.0,837.4,4
2024-03-27 08:30:00,158.7,401.5,0.0,0.0,0.0,16.1,427.5,0.0,1003.8000000000001,4
2024-03-27 08:45:00,169.2,352.6,0.0,0.0,0.0,16.1,414.6,0.0,952.5,4
2024-03-27 09:00:00,106.5,300.4,0.0,0.0,0.0,16.1,323.6,0.0,746.6,4
2024-03-27 09:15:00,135.9,250.2,0.0,0.0,0.0,23.1,537.7,0.0,946.9000000000001,4
2024-03-27 09:30:00,143.6,196.7,0.0,0.0,0.0,18.9,541.0,0.0,900.1999999999999,4
2024-03-27 09:45:00,131.4,84.6,0.0,0.0,0.0,16.4,711.0,0.0,943.4,4
2024-03-27 10:00:00,142.4,176.2,16.6,71.0,3.1,13.7,535.9,0.0,958.9000000000001,7
2024-03-27 10:15:00,126.7,251.0,16.6,214.9,3.1,15.7,502.7,0.0,1130.7,7
2024-03-27 10:30:00,52.3,246.3,16.6,214.9,3.1,15.7,502.1,0.0,1051.0,7
2024-03-27 10:45:00,83.2,183.9,16.6,180.5,3.1,15.7,734.5,0.0,1217.5,7
2024-03-27 11:00:00,60.5,507.0,16.5,142.9,3.1,15.7,892.3,0.0,1638.0,7
2024-03-27 11:15:00,219.2,822.9,271.5,142.9,3.1,18.7,679.2,0.0,2157.5,7
2024-03-27 11:30:00,243.2,1102.5,326.9,86.4,3.1,22.7,722.2,0.0,2507.0,7
2024-03-27 11:45:00,342.9,1176.4,362.9,0.0,3.1,17.8,453.9,0.0,2357.0,6
2024-03-27 12:00:00,369.3,1022.2,345.9,0.0,3.1,16.0,564.2,0.0,2320.7,6
2024-03-27 12:15:00,375.5,955.7,176.4,132.1,15.4,16.0,501.6,0.0,2172.7000000000003,7
2024-03-27 12:30:00,350.6,893.2,14.8,132.1,15.1,16.0,734.1,0.0,2155.9,7
2024-03-27 12:45:00,499.3,830.0,18.1,132.1,15.1,19.2,801.5,0.0,2315.2999999999997,7
2024-03-27 13:00:00,503.8,889.7,18.1,132.1,15.1,19.2,727.4,0.0,2305.3999999999996,7
2024-03-27 13:15:00,376.3,912.9,42.8,279.2,15.1,16.0,482.9,0.0,2125.2,7
2024-03-27 13:30:00,362.9,920.2,42.8,246.3,15.1,14.1,375.7,0.0,1977.0999999999997,7
2024-03-27 13:45:00,262.7,994.3,42.8,219.8,15.1,12.3,471.9,0.0,2018.8999999999996,7
2024-03-27 14:00:00,368.4,841.5,19.1,246.9,14.5,11.1,599.3,0.0,2100.8,7
2024-03-27 14:15:00,308.1,689.4,82.3,198.9,0.0,6.6,735.2,0.0,2020.5,6
2024-03-27 14:30:00,256.2,768.8,80.3,131.4,0.0,6.6,400.8,0.0,1644.1,6
2024-03-27 14:45:00,318.3,591.0,134.1,61.7,0.0,6.6,594.0,0.0,1705.6999999999998,6
2024-03-27 15:00:00,361.9,825.6,123.9,0.0,0.0,6.6,582.9,0.0,1900.9,5
2024-03-27 15:15:00,351.4,993.2,139.2,0.0,0.0,13.6,560.6,0.0,2058.0,5
2024-03-27 15:30:00,330.4,751.8,46.2,0.0,6.4,13.6,287.1,0.0,1435.5,6
2024-03-27 15:45:00,162.3,821.3,84.9,0.0,6.4,13.6,212.8,0.0,1301.3,6
2024-03-27 16:00:00,215.6,664.2,62.5,0.0,8.6,10.8,299.5,0.0,1261.2,6
2024-03-27 16:15:00,153.3,647.5,64.6,0.0,8.6,3.9,299.5,0.0,1177.4,6
2024-03-27 16:30:00,246.3,664.0,95.5,0.0,8.6,2.8,241.9,0.0,1259.1,6
2024-03-27 16:45:00,165.1,515.1,111.5,0.0,8.6,0.8,421.1,0.0,1222.2,6
2024-03-27 17:00:00,183.2,536.8,20.5,0.0,8.6,7.5,729.1,0.0,1485.7,6
2024-03-27 17:15:00,313.4,408.7,0.0,0.0,13.1,7.5,887.8,0.0,1630.5,5
2024-03-27 17:30:00,361.9,415.2,0.0,0.0,13.1,14.1,851.6,0.0,1655.9,5
2024-03-27 17:45:00,287.4,237.7,0.0,0.0,13.1,20.8,707.7,0.0,1266.6999999999998,5
2024-03-27 18:00:00,226.5,361.2,0.0,284.4,13.1,20.8,771.2,0.0,1677.2,6
2024-03-27 18:15:00,107.7,324.1,0.0,354.6,32.0,22.7,769.6,0.0,1610.7000000000003,6
2024-03-27 18:30:00,89.1,311.9,0.0,354.6,32.0,37.8,440.1,0.0,1265.5,6
2024-03-27 18:45:00,111.7,384.6,0.0,410.6,32.0,44.6,329.4,0.0,1312.9,6
2024-03-27 19:00:00,114.8,151.4,0.0,410.6,30.8,43.3,285.9,0.0,1036.7999999999997,6
2024-03-27 19:15:00,69.9,239.6,18.9,400.3,29.7,41.4,311.4,0.0,1111.2,7
2024-03-27 19:30:00,51.8,384.3,45.5,339.4,25.3,48.2,360.4,0.0,1254.9,7
2024-03-27 19:45:00,24.4,360.3,36.8,252.9,25.3,48.2,294.6,0.0,1042.5,7
2024-03-27 20:00:00,30.1,332.6,26.6,104.8,25.3,57.5,422.3,0.0,999.2,7
2024-03-27 20:15:00,186.1,306.4,26.6,56.4,25.3,58.7,595.1,0.0,1254.6,7
2024-03-27 20:30:00,180.0,343.4,0.1,56.0,28.5,49.5,494.1,0.0,1151.6,7
2024-03-27 20:45:00,96.5,441.4,0.0,68.9,25.3,55.3,359.6,0.0,1047.0,6
2024-03-27 21:00:00,400.9,514.8,0.0,141.6,25.3,60.2,400.2,0.0,1543.0,6
2024-03-27 21:15:00,351.1,482.8,0.0,141.6,25.3,63.6,436.0,0.0,1500.4,6
2024-03-27 21:30:00,307.5,565.7,0.0,141.6,25.3,60.7,531.6,0.0,1632.4,6
2024-03-27 21:45:00,319.0,575.8,116.2,235.5,12.0,56.6,296.4,0.0,1611.5,7
2024-03-27 22:00:00,423.1,857.5,2351.7,7805.8,38.9,66.5,268.5,0.0,11812.0,7
2024-03-27 22:15:00,414.3,1330.4,2351.7,7960.4,38.9,63.0,138.4,0.0,12297.099999999999,7
2024-03-27 22:30:00,394.4,1539.6,2412.8,7863.4,38.9,60.5,288.4,0.0,12598.0,7
2024-03-27 22:45:00,308.2,1361.8,2543.9,7802.8,38.9,66.4,506.7,0.0,12628.7,7
2024-03-27 23:00:00,346.5,1459.4,2558.0,7516.3,38.9,66.4,598.9,0.0,12584.4,7
2024-03-27 23:15:00,464.5,1323.9,2557.0,7440.0,38.9,66.4,610.5,0.0,12501.199999999999,7
2024-03-27 23:30:00,765.7,1476.8,2604.6,6594.1,38.9,64.3,428.5,0.0,11972.9,7
2024-03-27 23:45:00,359.9,974.8,1097.0,4357.1,27.4,26.8,400.9,0.0,7243.9,7
2024-03-28 00:00:00,666.5,2218.3,2473.2,6544.7,25.1,59.3,733.9,0.0,12721.0,7
2024-03-28 00:15:00,632.9,2448.0,2631.8,5962.2,10.8,52.9,857.4,0.0,12596.0,7
2024-03-28 00:30:00,638.8,2245.0,2280.8,5650.3,10.8,52.5,769.2,0.0,11647.400000000001,7
2024-03-28 00:45:00,516.1,1805.2,2024.5,7173.9,10.8,52.5,580.8,0.0,12163.8,7
2024-03-28 01:00:00,370.0,1591.7,2247.9,6859.6,10.8,51.5,481.0,0.0,11612.5,7
2024-03-28 01:15:00,203.2,1515.4,2993.7,6394.7,10.8,45.4,557.2,0.0,11720.4,7
2024-03-28 01:30:00,388.0,1575.4,3155.7,5553.1,10.8,38.3,575.1,0.0,11296.4,7
2024-03-28 01:45:00,505.2,1311.5,3141.2,4380.8,10.8,33.0,722.2,0.0,10104.7,7
2024-03-28 02:00:00,561.3,1042.6,2991.7,3168.5,9.4,31.5,815.9,0.0,8620.9,7
2024-03-28 02:15:00,475.0,863.3,2879.2,2320.6,6.0,31.5,616.9,0.0,7192.5,7
2024-03-28 02:30:00,339.6,800.1,2721.5,1678.7,6.0,27.7,615.7,0.0,6189.299999999999,7
2024-03-28 02:45:00,282.0,616.7,2206.6,862.7,6.0,18.5,528.1,0.0,4520.6,7
2024-03-28 03:00:00,171.7,494.2,1946.1,404.0,6.0,13.5,604.9,0.0,3640.4,7
2024-03-28 03:15:00,163.0,495.1,1551.7,73.5,6.0,13.5,593.9,0.0,2896.7000000000003,7
2024-03-28 03:30:00,96.8,375.1,1142.9,0.0,1.6,13.5,483.0,0.0,2112.9,6
2024-03-28 03:45:00,45.3,354.2,632.7,0.0,0.0,6.6,623.8,0.0,1662.6,5
2024-03-28 04:00:00,98.1,340.5,370.1,0.0,0.0,3.4,376.2,0.0,1188.3,5
2024-03-28 04:15:00,95.2,364.7,190.3,0.0,0.0,3.4,353.6,0.0,1007.2,5
2024-03-28 04:30:00,126.0,284.5,96.0,0.0,0.0,3.4,441.6,0.0,951.5,5
2024-03-28 04:45:00,106.3,461.4,57.8,0.0,0.0,3.4,586.4,0.0,1215.2999999999997,5
2024-03-28 05:00:00,79.4,455.8,0.0,0.0,0.0,3.4,506.9,0.0,1045.5,4
2024-03-28 05:15:00,123.8,427.2,0.0,0.0,0.0,3.4,439.9,0.0,994.3,4
2024-03-28 05:30:00,214.9,380.7,0.0,0.0,0.0,3.4,626.6,0.0,1225.6,4
2024-03-28 05:45:00,218.3,304.6,0.0,0.0,0.0,3.4,768.7,0.0,1295.0,4
2024-03-28 06:00:00,164.2,210.8,46.3,0.0,0.0,3.4,934.5,0.0,1359.2,5
2024-03-28 06:15:00,110.6,97.1,49.5,0.0,0.0,3.4,566.5,0.0,827.0999999999999,5
2024-03-28 06:30:00,128.0,35.6,31.4,0.0,0.0,1.8,354.4,0.0,551.2,5
2024-03-28 06:45:00,164.7,103.6,27.7,0.0,0.0,0.0,285.2,0.0,581.1999999999999,4
2024-03-28 07:00:00,120.1,281.4,0.0,0.0,0.0,0.0,415.3,0.0,816.8,3
2024-03-28 07:15:00,165.1,371.9,0.0,0.0,0.0,0.0,388.8,0.0,925.8,3
2024-03-28 07:30:00,88.1,396.4,0.0,0.0,0.0,0.0,252.5,0.0,737.0,3
2024-03-28 07:45:00,46.5,413.8,0.0,0.0,17.6,3.2,136.2,0.0,617.3,5
2024-03-28 08:00:00,27.7,284.3,0.0,0.0,17.6,3.2,76.1,0.0,408.9,5
2024-03-28 08:15:00,11.1,169.7,0.0,0.0,17.6,3.2,131.2,0.0,332.79999999999995,5
2024-03-28 08:30:00,71.0,86.9,0.0,0.0,0.8,16.9,421.7,0.0,597.3,5
2024-03-28 08:45:00,123.6,249.5,0.0,0.0,0.0,19.5,417.1,0.0,809.7,4
2024-03-28 09:00:00,95.7,403.0,0.0,0.0,17.6,19.5,445.2,0.0,981.0,5
2024-03-28 09:15:00,35.6,515.2,0.0,0.0,17.6,19.5,249.6,0.0,837.5000000000001,5
2024-03-28 09:30:00,58.7,368.8,0.0,0.0,17.6,13.0,116.4,0.0,574.5,5
2024-03-28 09:45:00,6.2,319.1,0.0,0.0,4.7,12.9,154.6,0.0,497.5,5
2024-03-28 10:00:00,0.0,359.4,0.0,55.9,0.0,12.9,291.0,0.0,719.1999999999999,4
2024-03-28 10:15:00,50.4,272.7,0.0,271.1,0.0,12.3,291.0,0.0,897.5,5
2024-03-28 10:30:00,68.4,216.4,0.0,271.1,0.0,8.7,321.4,0.0,886.0000000000001,5
2024-03-28 10:45:00,85.4,409.6,0.0,271.1,0.0,6.1,343.6,0.0,1115.8000000000002,5
2024-03-28 11:00:00,241.2,769.4,471.4,248.4,0.0,6.1,597.7,0.0,2334.2,6
2024-03-28 11:15:00,390.9,859.8,471.4,215.2,0.0,6.1,464.8,0.0,2408.2,6
2024-03-28 11:30:00,438.4,1016.1,458.8,215.2,0.0,6.1,473.9,0.0,2608.5,6
2024-03-28 11:45:00,394.1,1137.4,450.1,144.5,0.0,6.1,693.9,0.0,2826.1,6
2024-03-28 12:00:00,264.3,1198.9,175.4,71.7,0.0,5.0,721.3,0.0,2436.6000000000004,6
2024-03-28 12:15:00,237.5,1173.9,84.6,71.7,0.0,2.9,915.9,0.0,2486.5,6
2024-03-28 12:30:00,187.8,955.9,84.6,13.7,0.0,2.9,933.2,0.0,2178.1000000000004,6
2024-03-28 12:45:00,246.7,684.6,9.3,69.8,0.0,2.9,877.2,0.0,1890.5,6
2024-03-28 13:00:00,462.0,588.2,65.5,142.2,0.0,10.0,717.7,0.0,1985.6000000000001,6
2024-03-28 13:15:00,461.3,581.5,65.5,142.2,0.0,10.0,715.0,0.0,1975.5,6
2024-03-28 13:30:00,487.7,518.8,20.6,141.2,0.0,10.0,709.2,0.0,1887.5,6
2024-03-28 13:45:00,557.9,741.1,0.0,211.4,0.0,10.0,726.8,0.0,2247.2,5
2024-03-28 14:00:00,455.1,823.9,0.0,166.4,0.0,10.0,808.5,0.0,2263.9,5
2024-03-28 14:15:00,456.5,802.7,41.4,112.9,0.0,10.0,717.2,0.0,2140.7000000000003,6
2024-03-28 14:30:00,446.9,783.4,63.2,0.0,0.0,16.3,819.0,0.0,2128.8,5
2024-03-28 14:45:00,574.5,802.0,63.2,0.0,0.0,16.3,644.8,0.0,2100.8,5
2024-03-28 15:00:00,519.7,868.1,97.5,0.0,0.0,13.8,754.3,0.0,2253.4,5
2024-03-28 15:15:00,494.8,892.1,139.4,0.0,0.0,13.3,709.0,0.0,2248.6000000000004,5
2024-03-28 15:30:00,513.5,1110.4,109.4,0.0,0.0,16.5,853.0,0.0,2602.8,5
2024-03-28 15:45:00,395.2,835.8,42.7,0.0,2.4,16.5,861.5,0.0,2154.1000000000004,6
2024-03-28 16:00:00,303.3,680.6,0.0,0.0,2.4,16.5,915.6,0.0,1918.4,5
2024-03-28 16:15:00,460.3,584.8,38.3,0.0,2.4,12.9,890.9,0.0,1989.6,6
